Job_Satisfaction,Performance_Rating,Years_At_Company,Work_Life_Balance,Distance_From_Home,Monthly_Income,Education_Level,Age,Num_Companies_Worked,Employee_Role,Annual_Bonus,Training_Hours,Department,Annual_Bonus_Squared,Annual_Bonus_Training_Hours_Interaction,Employee_Turnover
0.386137859,0.712476592,0.58098534,0.46313774,0.94364596,0.742396412,0.94446665,0.802606089,0.154052458,0.206870258,0.066079171,0.39675446,0.493937992,0.004366457,0.026217206,1
0.380304985,0.713077988,0.306656664,0.781989873,0.135251785,0.927365645,0.860316048,0.001017639,0.387304126,0.274715053,0.777136009,0.180725626,0.278015412,0.603940376,0.140448392,0
0.051089771,0.27682779,0.176403405,0.027710749,0.304361643,0.52081139,0.650318979,0.377895233,0.204282922,0.569306033,0.752366306,0.694951688,0.856984557,0.566055058,0.522858234,0
0.660947057,0.672126503,0.80338063,0.774871881,0.473253915,0.104812577,0.814335571,0.601774,0.033013477,0.78849106,0.393339427,0.314112896,0.515048354,0.154715905,0.123552987,1
0.187130892,0.903983955,0.54380595,0.456911422,0.88204141,0.458603962,0.724167637,0.399025322,0.904044393,0.69002502,0.699622054,0.327720402,0.756778643,0.489471019,0.229280421,1
0.975735033,0.132530977,0.851422677,0.781723087,0.938075782,0.773398539,0.331371591,0.231914043,0.37769082,0.203087171,0.719574748,0.826518632,0.646438892,0.517787818,0.594741936,1
0.557720968,0.859869888,0.669385693,0.998683685,0.945276416,0.843358685,0.041752504,0.754768626,0.615883586,0.745814645,0.977454206,0.220474747,0.36138093,0.955416725,0.215503969,1
0.206310128,0.659451435,0.588867427,0.613319025,0.03549341,0.218412677,0.293249066,0.087508856,0.959758636,0.756747366,0.155487259,0.115490282,0.802286328,0.024176288,0.017957267,1
0.770375886,0.380129929,0.622192269,0.893406027,0.158391472,0.00890616,0.256756611,0.797471943,0.566825642,0.946160864,0.5478741,0.265781383,0.765885305,0.300166029,0.145614736,1
0.096167084,0.839542417,0.393626579,0.140596226,0.286134336,0.174276303,0.08922055,0.261556353,0.44474677,0.713023198,0.952870415,0.18812533,0.090596041,0.907962027,0.179259061,0
0.035219805,0.180660622,0.338514493,0.577496188,0.852736158,0.350201952,0.267988683,0.061889169,0.821303478,0.379666443,0.571550195,0.983555418,0.001594571,0.326669626,0.562151291,0
0.535397538,0.662137295,0.810794123,0.036801637,0.533070862,0.427280432,0.770653083,0.97058623,0.424402902,0.266631598,0.628299699,0.530248241,0.458036565,0.394760512,0.333154811,0
0.546950062,0.29361682,0.968204391,0.226196301,0.01573824,0.325854842,0.502509397,0.028362934,0.5592483,0.874282775,0.704732194,0.622968323,0.955961751,0.496647466,0.439025833,0
0.793508763,0.901670036,0.561304039,0.494634013,0.859419575,0.851495832,0.351125674,0.564597644,0.93611079,0.060775558,0.02892612,0.063675684,0.280938738,0.00083672,0.00184189,1
0.381653307,0.633466551,0.10545981,0.676813163,0.33902272,0.421409089,0.217673861,0.877318826,0.108424169,0.01024861,0.964814857,0.43327434,0.607653659,0.930867708,0.41802952,0
0.980858871,0.790733108,0.397879456,0.717729364,0.29217422,0.657746584,0.517520949,0.662227407,0.41383579,0.154167554,0.421043044,0.477409118,0.677861752,0.177277245,0.201009788,1
0.734339695,0.309153983,0.600870992,0.717707419,0.10177078,0.72388131,0.551320863,0.166734381,0.403975098,0.043209367,0.247274091,0.914729186,0.91754754,0.061144476,0.226188828,1
0.227897279,0.226774881,0.430546682,0.38071488,0.337046763,0.881237571,0.202737415,0.163653672,0.076002895,0.924860155,0.194346305,0.572267985,0.373717819,0.037770486,0.111218168,0
0.035538473,0.42025934,0.89669425,0.277569351,0.172309325,0.928208394,0.168223255,0.374840537,0.72901551,0.260924008,0.229849528,0.397667234,0.787364815,0.052830805,0.091403626,0
0.7510323,0.155977928,0.426002388,0.892707164,0.103578463,0.018096358,0.590585379,0.435531541,0.798689249,0.923455538,0.299153645,0.388404117,0.486272086,0.089492903,0.116192507,0
0.519007554,0.307263131,0.385230447,0.001663624,0.681677978,0.058015457,0.735471468,0.207959858,0.164764903,0.600556226,0.983472938,0.42206959,0.869319102,0.96721902,0.41509402,0
0.047849072,0.149617265,0.209026151,0.415183354,0.500840752,0.822880531,0.777701314,0.499964372,0.309455827,0.132885969,0.883373484,0.456280474,0.618468993,0.780348713,0.403066072,0
0.193334641,0.346607811,0.506531683,0.629461227,0.732142219,0.890111541,0.989088437,0.662856479,0.845364519,0.778038847,0.307532039,0.87569227,0.042763138,0.094575955,0.26930343,0
0.304571619,0.94312943,0.665845822,0.270530579,0.356958622,0.08078272,0.249688044,0.3187714,0.641948345,0.172553735,0.677183699,0.117649356,0.894126111,0.458577763,0.079670226,1
0.771986936,0.542520364,0.892593454,0.106781399,0.189283655,0.766247875,0.33596727,0.069476092,0.703088417,0.135720277,0.119193858,0.502849019,0.411990375,0.014207176,0.059936515,1
0.302413086,0.839251386,0.420756581,0.86212933,0.662787229,0.007092425,0.111600225,0.031345007,0.090445055,0.22031407,0.785582688,0.733680631,0.244713556,0.617140159,0.576366802,1
0.23704086,0.201820405,0.809598137,0.767388169,0.811220491,0.757340137,0.095862046,0.882878416,0.377617549,0.219664513,0.567566961,0.345864756,0.709869774,0.322132255,0.196301409,0
0.449794218,0.844022703,0.11157154,0.110869686,0.275894297,0.760629183,0.78178979,0.344030941,0.691407622,0.233384002,0.190538155,0.467970627,0.485040607,0.036304789,0.08916626,0
0.396905539,0.18295194,0.87794051,0.824077224,0.774959895,0.057290039,0.556719442,0.235013562,0.119685197,0.7816131,0.211581375,0.500811698,0.526096348,0.044766678,0.105962428,1
0.370794409,0.918714429,0.404525144,0.741399491,0.156813021,0.533681076,0.493733963,0.591231947,0.67988749,0.861019442,0.229967247,0.381534111,0.057182788,0.052884935,0.087740349,0
0.707982355,0.767210066,0.287152713,0.548256282,0.54335264,0.739632501,0.956870569,0.277989945,0.793281673,0.659970549,0.580237871,0.774879779,0.944032466,0.336675987,0.449614593,0
0.457092778,0.333031402,0.392749266,0.613149586,0.009750228,0.304477143,0.551112841,0.848822267,0.075067805,0.939149906,0.262921305,0.47931303,0.108938689,0.069127613,0.126021607,0
0.341744577,0.579841554,0.788483753,0.316758303,0.378126793,0.789600395,0.015065257,0.639919493,0.709479874,0.153729227,0.420708238,0.783848245,0.326380119,0.176995421,0.329771414,1
0.555158426,0.180075667,0.754897841,0.637724113,0.019226256,0.065598923,0.092116994,0.249506305,0.276719829,0.677488201,0.650328647,0.872003179,0.815314515,0.422927349,0.567088647,0
0.577296711,0.042783809,0.334954541,0.808596171,0.688113881,0.632531947,0.672504642,0.605036876,0.641124327,0.620421105,0.53342794,0.757747125,0.369492564,0.284545367,0.404203488,0
0.178383219,0.572410402,0.825240498,0.838297849,0.161999562,0.688620409,0.631435487,0.23076049,0.239749389,0.595672371,0.096967024,0.285927081,0.666087509,0.009402604,0.027725498,1
0.142472175,0.28910852,0.679182333,0.844544548,0.592897762,0.522984665,0.109609012,0.146540462,0.958191371,0.00262486,0.484418686,0.756342481,0.20996303,0.234661464,0.366386431,1
0.510703363,0.323127095,0.108379229,0.592227738,0.780331506,0.885674516,0.971619103,0.123188521,0.396784,0.04867646,0.635743983,0.88766961,0.687263069,0.404170412,0.564330614,0
0.444782194,0.21496563,0.908022245,0.930779363,0.052367956,0.747412712,0.439211068,0.825579998,0.590251302,0.3125048,0.025534931,0.880158523,0.594645383,0.000652033,0.022474787,0
0.708360267,0.392758946,0.02927094,0.434955219,0.908273086,0.409021512,0.332248916,0.989525083,0.644415564,0.365998026,0.102019531,0.787849445,0.708074933,0.010407985,0.080376031,1
0.577678842,0.578829264,0.545334737,0.184468107,0.568633166,0.091389014,0.68264187,0.051457168,0.189151117,0.294217797,0.278931218,0.812102289,0.287750645,0.077802624,0.22652068,1
0.437574593,0.661254035,0.292472008,0.503860837,0.371370483,0.366577617,0.101954046,0.495143882,0.209428359,0.560708289,0.310802902,0.181518443,0.802487225,0.096598444,0.056416459,0
0.535903333,0.904397191,0.294879267,0.308864146,0.627183235,0.505191555,0.195868959,0.144727249,0.48949721,0.779390956,0.778831252,0.975803687,0.382718198,0.606578118,0.759986407,1
0.631145502,0.315514946,0.302200119,0.60007128,0.246679625,0.016031486,0.305512513,0.874002808,0.87573483,0.918643251,0.193278275,0.669845529,0.492204596,0.037356491,0.129466588,0
0.020872193,0.977650319,0.062444303,0.326470648,0.967310819,0.555799538,0.459588966,0.688137282,0.081003654,0.839665041,0.572891873,0.932773033,0.986654945,0.328205098,0.53437809,1
0.299646304,0.355674231,0.805165181,0.059784436,0.35453267,0.103745543,0.982196646,0.143971732,0.479034945,0.480043433,0.781178209,0.272145871,0.737773858,0.610239394,0.212594424,0
0.750882127,0.155212037,0.050595803,0.703186093,0.406826366,0.775223816,0.656781251,0.428178426,0.984548182,0.095913202,0.048752528,0.33109192,0.963301852,0.002376809,0.016141568,1
0.231884282,0.543945191,0.036012779,0.969177044,0.002177069,0.09135564,0.947578572,0.85378313,0.537453614,0.630608516,0.918961151,0.829109069,0.613129886,0.844489597,0.761919024,0
0.0230355,0.839534445,0.154117689,0.659496731,0.655851707,0.674864032,0.692858007,0.921766307,0.311977292,0.437106706,0.611672152,0.497988306,0.435231028,0.374142822,0.304605579,0
0.404175746,0.592358195,0.993105104,0.35608431,0.540864987,0.428867696,0.709394754,0.281998431,0.791772294,0.779571202,0.880628699,0.461763575,0.091262674,0.775506905,0.406642256,1
0.35659837,0.578714581,0.224359831,0.565150162,0.262380675,0.962220231,0.095198653,0.345720045,0.25839744,0.387470767,0.527184328,0.421249834,0.65526737,0.277923315,0.22207631,0
0.27218717,0.457455924,0.423898936,0.162751737,0.322823512,0.714891235,0.053999754,0.633006015,0.365539458,0.935449884,0.289798162,0.968943891,0.852729186,0.083982975,0.280798159,0
0.911617107,0.362509181,0.778712281,0.319260658,0.401144109,0.867191605,0.162947975,0.993532506,0.491563777,0.612399671,0.656060087,0.379757929,0.850334454,0.430414837,0.24914402,1
0.774186116,0.132036639,0.883485526,0.090815775,0.745340663,0.914915564,0.645119432,0.56713986,0.719854729,0.221582799,0.301889363,0.833517317,0.090496004,0.091137188,0.251630012,0
0.001737827,0.099908074,0.363660441,0.061197447,0.382989702,0.389566848,0.920233537,0.567071855,0.706351281,0.887198682,0.442129321,0.001962145,0.285336025,0.195478336,0.000867522,0
0.351585176,0.4547061,0.108521099,0.318753338,0.069708416,0.45125048,0.238437127,0.567582106,0.865705255,0.198372638,0.380744871,0.131855431,0.486811204,0.144966657,0.050203279,0
0.105357462,0.089936654,0.05545648,0.910692571,0.175062807,0.260318459,0.273746793,0.99390954,0.045901237,0.560411889,0.021547908,0.733496746,0.45443558,0.000464312,0.015805321,0
0.548051288,0.654219595,0.222084857,0.919127358,0.859735921,0.787143287,0.025481023,0.194527152,0.916697415,0.809053928,0.846159622,0.404569501,0.25637473,0.715986107,0.342330376,1
0.118490516,0.697573615,0.993262215,0.391914682,0.763738608,0.65424032,0.420961509,0.048933941,0.409428954,0.029265684,0.952241644,0.409388208,0.579240187,0.906764148,0.3898365,1
0.76525826,0.935158319,0.636774677,0.957138222,0.190444669,0.563937277,0.685506985,0.71497633,0.755847451,0.333150102,0.88219458,0.131705562,0.278535714,0.778267276,0.116189933,1
0.383776728,0.857297547,0.514095373,0.814624336,0.507425451,0.682401996,0.881542596,0.054815827,0.880858015,0.178960651,0.755297078,0.565831116,0.332922404,0.570473676,0.427370589,1
0.265507722,0.18440104,0.585645136,0.410238675,0.743022893,0.906774551,0.295651546,0.649900357,0.422722192,0.042738993,0.615432673,0.363702566,0.013726045,0.378757375,0.223834442,1
0.31075135,0.783749086,0.00154525,0.347508612,0.423585087,0.736239263,0.808141895,0.607832512,0.529847545,0.935019225,0.418335961,0.983742174,0.725870469,0.175004976,0.411534727,0
0.120920971,0.452022254,0.17937865,0.502054344,0.322948236,0.719544502,0.787536865,0.692916726,0.24804844,0.301877889,0.044677501,0.814776328,0.505236999,0.001996079,0.03640217,0
0.603415911,0.621851835,0.942745255,0.368326155,0.718075782,0.009818759,0.13407629,0.758459159,0.825833787,0.832068185,0.791477575,0.768742983,0.0372371,0.626436752,0.608442832,1
0.973102967,0.224039059,0.278459595,0.909449823,0.812655158,0.097391226,0.575471249,0.157751606,0.071671575,0.612381829,0.07805252,0.471894986,0.614512761,0.006092196,0.036832593,1
0.113382571,0.866916627,0.502431763,0.947572168,0.537321172,0.769225684,0.972113896,0.72934701,0.577273336,0.36670814,0.042525088,0.432545709,0.412480458,0.001808383,0.018394044,1
0.108165524,0.39231894,0.221218128,0.683726447,0.102446282,0.397025832,0.27664973,0.506342919,0.349897681,0.706410578,0.024577024,0.633986921,0.23057129,0.00060403,0.015581512,0
0.338540028,0.784955586,0.803777113,0.830706311,0.252970311,0.03269368,0.908447986,0.358561756,0.804545425,0.995486372,0.087650332,0.800320112,0.441727147,0.007682581,0.070148323,1
0.514487298,0.647451289,0.434715481,0.453681723,0.228069449,0.511960169,0.30390302,0.356361326,0.103848424,0.573450085,0.979081293,0.270122597,0.885828603,0.958600178,0.264471981,1
0.018923094,0.395084273,0.558793969,0.167926145,0.669814791,0.961108781,0.080917717,0.009235882,0.708261819,0.79335608,0.416276957,0.34593421,0.351635074,0.173286505,0.14400444,0
0.192964246,0.283637211,0.349924531,0.203956718,0.539528283,0.569476889,0.779580834,0.695514525,0.245804211,0.157506289,0.903879712,0.82563494,0.007439829,0.816998534,0.746274672,0
0.863855606,0.117531856,0.517379107,0.132068106,0.716859681,0.396059703,0.565421312,0.183279836,0.144847759,0.488056281,0.355612738,0.940431945,0.765325254,0.126460419,0.334429579,1
0.270327905,0.131482799,0.05537432,0.301598634,0.262118149,0.456140567,0.683281336,0.695625446,0.283518847,0.379926956,0.181150962,0.788545512,0.056848076,0.032815671,0.142845778,0
0.299905357,0.465953763,0.292026447,0.987014629,0.974536062,0.617535206,0.906560117,0.312935966,0.787892893,0.765052532,0.355314514,0.72147173,0.093617427,0.126248404,0.256349377,1
0.556155838,0.281288183,0.74800362,0.171764276,0.845104861,0.760909728,0.376594746,0.172249297,0.855179715,0.34169628,0.104150782,0.508106958,0.040319713,0.010847385,0.052919737,0
0.661787046,0.283619146,0.260908589,0.170479213,0.801870503,0.438476749,0.276945611,0.952819512,0.802240832,0.586303011,0.802448656,0.120126744,0.672163777,0.643923845,0.096395544,1
0.825680821,0.746833811,0.512349146,0.458020963,0.549418583,0.704643699,0.922914291,0.617035211,0.887834306,0.701256847,0.068336377,0.50082819,0.286486348,0.00466986,0.034224784,1
0.541633011,0.02494563,0.4153673,0.688899107,0.234291646,0.698629951,0.503697305,0.025737776,0.774352949,0.560373704,0.082493503,0.475214033,0.287292882,0.006805178,0.03920207,0
0.313420523,0.190850004,0.901923633,0.858398134,0.461639361,0.367251413,0.939078357,0.222373469,0.553541959,0.054498156,0.191202197,0.604026933,0.662183653,0.03655828,0.115491277,0
0.811830034,0.626022603,0.361690018,0.387749496,0.807446034,0.029226773,0.17314383,0.629537104,0.743421797,0.852355221,0.771011038,0.981483295,0.919856607,0.59445802,0.756734454,1
0.864057692,0.590572694,0.969911026,0.987084903,0.185182001,0.955782054,0.046538486,0.027863724,0.943864577,0.962396737,0.147247673,0.442415815,0.494092528,0.021681877,0.065144699,1
0.832232153,0.625533401,0.312218084,0.033794648,0.584109233,0.07777803,0.656885029,0.882525689,0.995805133,0.105932096,0.310029828,0.857087662,0.869062337,0.096118494,0.26572274,1
0.88155061,0.822817745,0.936699108,0.31396345,0.179707,0.054286526,0.687742697,0.156558852,0.167831485,0.230392922,0.278619059,0.213596584,0.607417235,0.07762858,0.059512079,1
0.052029812,0.704573717,0.540074081,0.676140082,0.27823139,0.406913908,0.192649762,0.419682631,0.653491412,0.944689043,0.6634572,0.52515973,0.416367222,0.440175456,0.348421004,0
0.324973184,0.555297152,0.701826745,0.448285831,0.001319025,0.737967854,0.201493119,0.651191597,0.890733951,0.40911774,0.030863861,0.932290294,0.292631906,0.000952578,0.028774078,0
0.332235467,0.925875343,0.839260536,0.916335664,0.20583664,0.752351297,0.069417512,0.406840598,0.598643931,0.090283071,0.942403055,0.024706409,0.052733787,0.888123518,0.023283395,1
0.929428364,0.744542688,0.546009785,0.209464803,0.006356139,0.772649917,0.312298617,0.21404058,0.172311527,0.808796385,0.620632906,0.641300778,0.925437259,0.385185204,0.398012366,1
0.275787859,0.05680533,0.133920145,0.405939683,0.801661791,0.478729361,0.184379022,0.853072561,0.604179951,0.073125254,0.705781811,0.897892377,0.265474259,0.498127965,0.633716108,0
0.699616761,0.413857455,0.4583306,0.193847675,0.672871335,0.076258762,0.957108608,0.582401954,0.162907145,0.633631599,0.485267629,0.74097373,0.613208871,0.235484672,0.359570565,0
0.400939965,0.754040439,0.431722995,0.754871289,0.790079428,0.385619862,0.440063331,0.520715994,0.003510696,0.195055,0.847137147,0.760940303,0.07715158,0.717641346,0.644620797,1
0.073590908,0.430763439,0.450875097,0.710175101,0.933928936,0.838525984,0.34281981,0.771766524,0.84887654,0.072494402,0.282007378,0.665541566,0.928310644,0.079528161,0.187687632,1
0.136365266,0.82769963,0.309193682,0.76632279,0.113263135,0.960898596,0.560823342,0.23698729,0.802164633,0.577352273,0.242746826,0.661184226,0.632939923,0.058926022,0.160500372,0
0.582535572,0.324872333,0.235556687,0.735901275,0.213371021,0.805288255,0.979161006,0.441238716,0.812392386,0.168367728,0.797303502,0.962467159,0.517023394,0.635692875,0.767378436,0
0.418736387,0.417340289,0.877278814,0.611901915,0.263502314,0.319645913,0.200824632,0.264643005,0.670162211,0.637763924,0.26164668,0.539731865,0.860631524,0.068458985,0.141219051,1
0.672627139,0.828480491,0.852689006,0.032775901,0.244157034,0.339094588,0.188732211,0.802975378,0.767465763,0.51683304,0.982926478,0.144058541,0.899651703,0.966144461,0.141598954,1
0.529060755,0.26656018,0.24800406,0.488384722,0.500730461,0.289281973,0.582312933,0.770791355,0.689578636,0.147108471,0.64239177,0.003418289,0.392696767,0.412667186,0.002195881,0
0.538899754,0.104080197,0.17521611,0.752958723,0.534785485,0.639967371,0.816752221,0.583826682,0.313949417,0.523250294,0.130391695,0.272077232,0.655130402,0.017001994,0.035476612,1
0.628155671,0.917049621,0.420459671,0.387614081,0.36126683,0.199190715,0.832763198,0.230161578,0.554411585,0.781341397,0.025794481,0.503514106,0.402218354,0.000665355,0.012987885,1
0.639829154,0.05890447,0.617529433,0.13227367,0.431813184,0.892330173,0.133836528,0.208759507,0.423018763,0.060393871,0.286276614,0.077469128,0.477043621,0.0819543,0.0221776,0
0.40067224,0.404383405,0.421528464,0.702094645,0.451913152,0.260580818,0.493116663,0.945688972,0.471167247,0.139011698,0.823451495,0.917478873,0.340490172,0.678072365,0.755499349,1
0.865379688,0.896574341,0.80835301,0.972206449,0.128207414,0.998101145,0.885729388,0.683737193,0.735335807,0.265582789,0.557445869,0.195490163,0.747969407,0.310745897,0.108975184,1
0.391989815,0.306995108,0.431501371,0.708745616,0.145481908,0.479962432,0.792853288,0.248634591,0.863684386,0.932959464,0.112839609,0.115700494,0.645201996,0.012732777,0.013055599,0
0.913492549,0.291665212,0.445838376,0.822879329,0.61475673,0.3311899,0.894697603,0.00740014,0.851089583,0.249459927,0.98382978,0.040735922,0.146951807,0.967921037,0.040077213,1
0.820932484,0.625996239,0.064871091,0.392211116,0.806064595,0.309268241,0.96537927,0.684041587,0.724152693,0.987447484,0.763732336,0.680971358,0.641711289,0.58328708,0.520079846,0
0.413962496,0.629618303,0.778584264,0.851557794,0.816412714,0.166077089,0.828389553,0.058629059,0.200170682,0.62292672,0.114692525,0.603347595,0.307965691,0.013154375,0.069199459,1
0.488442467,0.134267024,0.850628,0.574990327,0.739937481,0.704664654,0.968211771,0.295307322,0.705306773,0.365676333,0.395410721,0.230594637,0.344010176,0.156349638,0.091179592,0
0.59411094,0.009417368,0.144800668,0.32593126,0.087681962,0.983532196,0.232017272,0.898685134,0.686368244,0.958566111,0.910495619,0.87866112,0.577773237,0.829002272,0.8000171,0
0.036495821,0.22323574,0.412715546,0.908161516,0.116758335,0.867319593,0.544973478,0.660494939,0.888729865,0.414523277,0.380102379,0.933358096,0.658565502,0.144477819,0.354771633,0
0.614511637,0.118932197,0.588721814,0.373265842,0.604719561,0.736299186,0.839010459,0.304622827,0.483350612,0.404794746,0.986737206,0.566226943,0.08941807,0.973650315,0.558717192,1
0.367788305,0.283458465,0.536449811,0.102085238,0.841003276,0.645968436,0.977569249,0.815239538,0.105804736,0.414707966,0.349413308,0.268019794,0.058558127,0.12208966,0.093649683,0
0.204122039,0.93947965,0.673265824,0.599038785,0.728666206,0.011396833,0.690551832,0.825978238,0.021719808,0.531634529,0.862846674,0.930929801,0.178892436,0.744504382,0.803249682,1
0.962995686,0.040949741,0.410001569,0.510034877,0.514626851,0.224875881,0.402237293,0.711147993,0.777582571,0.718320131,0.016754904,0.675549002,0.241177909,0.000280727,0.011318759,1
0.899942537,0.338102825,0.610334603,0.121932987,0.630017193,0.272040339,0.95653159,0.394154266,0.607406557,0.215813366,0.861476203,0.804332918,0.245635312,0.742141248,0.692913668,1
0.523416467,0.446876226,0.267473616,0.977427781,0.160864013,0.276977359,0.314031681,0.418807831,0.180263154,0.153672421,0.242285088,0.524635775,0.76465315,0.058702064,0.127111425,1
0.577863724,0.330724965,0.833478876,0.276269108,0.260547638,0.559947411,0.47821564,0.445972661,0.155785619,0.504646192,0.259018917,0.392179883,0.733570448,0.0670908,0.101582009,0
0.385257655,0.82592632,0.031692907,0.026044877,0.084507617,0.464884987,0.552409546,0.908090703,0.841157637,0.44976086,0.578620004,0.357071595,0.532307701,0.334801109,0.206608768,0
0.018199775,0.137500932,0.251945941,0.200276815,0.702633532,0.564409956,0.17493342,0.483510143,0.472675174,0.048373138,0.729397124,0.12626052,0.154819944,0.532020165,0.09209406,0
0.880180902,0.603558473,0.610214163,0.165994968,0.976175609,0.308018336,0.789037449,0.26702374,0.788899179,0.628425122,0.255612357,0.881944223,0.571559238,0.065337677,0.225435842,1
0.941742143,0.721043408,0.297970264,0.709233764,0.731930278,0.342226331,0.375588562,0.359106508,0.616618444,0.900410147,0.173193236,0.87519961,0.027653157,0.029995897,0.151578653,1
0.070115958,0.19932599,0.374316174,0.742259187,0.624082859,0.403535442,0.711198369,0.225824348,0.338977703,0.54802181,0.492688341,0.783071354,0.227868243,0.242741801,0.385810126,0
0.708386965,0.013222988,0.33441654,0.498329998,0.741742411,0.313063913,0.104097454,0.825256537,0.009822662,0.873131132,0.106497539,0.125700955,0.166228864,0.011341726,0.013386842,0
0.472282768,0.470477381,0.086397051,0.173956673,0.278577366,0.587710368,0.996111511,0.367684057,0.8482498,0.013798579,0.773082528,0.461489757,0.666162857,0.597656596,0.356769668,0
0.437574593,0.661254035,0.292472008,0.503860837,0.371370483,0.366577617,0.101954046,0.495143882,0.209428359,0.560708289,0.310802902,0.181518443,0.802487225,0.096598444,0.056416459,0
0.867114542,0.294266164,0.435353466,0.795456527,0.677508356,0.937864374,0.621140325,0.097810161,0.884360363,0.769155525,0.711870451,0.053733547,0.396222745,0.506759539,0.038251325,1
0.216541793,0.979299028,0.546921267,0.572413999,0.235157782,0.333412585,0.018864366,0.107558043,0.007624467,0.124065038,0.978832447,0.630857227,0.859788377,0.95811296,0.617503523,1
0.269063154,0.189803815,0.373345683,0.238987845,0.189728076,0.961795913,0.447414282,0.678122333,0.374148159,0.569793744,0.499202109,0.612688148,0.722728754,0.249202746,0.305855216,0
0.881954027,0.156040596,0.347876738,0.582724706,0.080969621,0.892253111,0.965924435,0.538183534,0.827911043,0.491684028,0.095666647,0.40192077,0.525550237,0.009152107,0.038450412,1
0.924725357,0.423466905,0.32114046,0.613899399,0.141076801,0.911240595,0.791333309,0.120984668,0.916899919,0.876578386,0.62868203,0.934372881,0.773515195,0.395241095,0.58742344,0
0.560210519,0.508056134,0.150061194,0.186882472,0.919477056,0.238476671,0.208672878,0.185769159,0.508397684,0.797929191,0.737817195,0.134042593,0.117796406,0.544374213,0.09889893,1
0.70667553,0.029110169,0.08378677,0.501098384,0.50295877,0.270680666,0.971679175,0.090112549,0.651623259,0.610828615,0.964346719,0.710378064,0.320317451,0.929964595,0.685050756,0
0.415003027,0.338450898,0.482669896,0.373195954,0.144248323,0.198812796,0.07924659,0.467657068,0.845403935,0.090551083,0.658725498,0.42022316,0.871381022,0.433919281,0.27681171,0
0.614762751,0.944404121,0.16025992,0.729611383,0.609093898,0.185116389,0.006203415,0.009284451,0.532092409,0.94277941,0.644298627,0.714299846,0.493865487,0.415120721,0.460222411,1
0.417083659,0.36267664,0.245463607,0.904910434,0.584995256,0.345232922,0.197677023,0.912919287,0.204810407,0.065328992,0.630535714,0.277094347,0.177892159,0.397575287,0.174717882,0
0.969578674,0.26607927,0.765202069,0.243118123,0.2853156,0.427682594,0.442160046,0.700800132,0.104740231,0.84162554,0.136127303,0.02557656,0.403195717,0.018530643,0.003481668,0
0.118490516,0.697573615,0.993262215,0.391914682,0.763738608,0.65424032,0.420961509,0.048933941,0.409428954,0.029265684,0.952241644,0.409388208,0.579240187,0.906764148,0.3898365,1
0.770375886,0.380129929,0.622192269,0.893406027,0.158391472,0.00890616,0.256756611,0.797471943,0.566825642,0.946160864,0.5478741,0.265781383,0.765885305,0.300166029,0.145614736,1
0.757814603,0.684161923,0.351263496,0.079659665,0.032170891,0.450561534,0.459535742,0.386185243,0.029923014,0.199345237,0.1365145,0.012738602,0.619133564,0.018636209,0.001739004,0
0.583960085,0.441445376,0.671066233,0.300421707,0.402510057,0.30801642,0.200931992,0.508013933,0.829138758,0.034432299,0.485379052,0.752101443,0.634054309,0.235592825,0.365054286,0
0.441451961,0.63006149,0.84364752,0.093378317,0.119158168,0.817784653,0.441969474,0.802869388,0.000150381,0.11502808,0.368343264,0.397657201,0.833757881,0.13567676,0.146474351,0
0.994618321,0.459436459,0.625191603,0.851692429,0.918397107,0.366130072,0.163593789,0.971302977,0.527489695,0.885779262,0.298506179,0.088663407,0.878402152,0.089105939,0.026466575,1
0.614978486,0.156636337,0.914822163,0.058501847,0.919234591,0.113799387,0.900869983,0.367890927,0.78984079,0.394237635,0.733156483,0.852390755,0.525438879,0.537518429,0.624935808,1
0.523416467,0.446876226,0.267473616,0.977427781,0.160864013,0.276977359,0.314031681,0.418807831,0.180263154,0.153672421,0.242285088,0.524635775,0.76465315,0.058702064,0.127111425,1
0.275787859,0.05680533,0.133920145,0.405939683,0.801661791,0.478729361,0.184379022,0.853072561,0.604179951,0.073125254,0.705781811,0.897892377,0.265474259,0.498127965,0.633716108,0
0.029600829,0.484905275,0.68319185,0.821237601,0.14994139,0.754090366,0.719077024,0.559570534,0.584644598,0.091270721,0.600471043,0.381522207,0.867580851,0.360565474,0.229093038,0
0.493759145,0.357724252,0.10367898,0.791634084,0.817255114,0.406292052,0.298711112,0.322971737,0.124871774,0.310433083,0.996729529,0.114373403,0.875107679,0.993469753,0.113999348,1
0.30852796,0.942184719,0.888265041,0.860310678,0.652999761,0.344289165,0.548849267,0.815225041,0.098610369,0.80107488,0.041179791,0.816421031,0.807563804,0.001695775,0.033620048,1
0.451075619,0.840747817,0.982594697,0.096750587,0.118831131,0.290730963,0.042133338,0.251516016,0.861134751,0.799635428,0.194322406,0.191452295,0.33355883,0.037761197,0.037203471,0
0.555810301,0.390214731,0.54650053,0.72405949,0.486717155,0.912316261,0.692114688,0.352318841,0.612333826,0.455376722,0.792030839,0.007449578,0.585565512,0.62731285,0.005900295,1
0.945187355,0.887672,0.261361228,0.864227374,0.350367112,0.123268223,0.743622399,0.808884561,0.986780763,0.480957484,0.251022538,0.065391521,0.413183569,0.063012315,0.016414745,1
